#x,y
-0.6677470499251472, -2.374992729504995, -1.9329345302199292
-0.6619541125214344, -2.3719023154768726, -1.9356467581125039
-0.6478451511223149, -2.3506343910733487, -1.9389457062206505
-0.6380901721004861, -2.342453562689733, -1.942159434528
-0.6337100285354602, -2.3418426482705956, -1.9416105635846865
-0.6419615732012133, -2.3442547129540503, -1.9413459737868533
-0.6503424610842448, -2.3541309718758954, -1.937545804537778
-0.6501999301816824, -2.3498421008987953, -1.937211502378982
-0.6546591322665376, -2.348527288312661, -1.9366015532330227
-0.6742903534860685, -2.3618267326270432, -1.9359740019394807
-0.6646000769285031, -2.352738340800606, -1.9374674314298101
-0.6682951561490976, -2.355878099396651, -1.9363768439089393
-0.6730053993769854, -2.3682369074835092, -1.9323498728113795
-0.675767038569949, -2.3729865302845194, -1.932085519299044
-0.6815468111035234, -2.371580551588415, -1.9318905069128889
-0.654520323361358, -2.357654490009809, -1.938359311134586
-0.6543558571037652, -2.350401973151359, -1.9379912233657826
-0.6563066954297924, -2.354475500611388, -1.9381602902633885
-0.6619426702978182, -2.3601668399236218, -1.9361618887060257
-0.666085914207241, -2.355913874913033, -1.9383519931090332
-0.6711651977277238, -2.3625023667281577, -1.934044424882057
-0.664029715779989, -2.3641125829730574, -1.9346692233345588
-0.6696700466375299, -2.3686677747502447, -1.9327949071064698
-0.6788587800236794, -2.3737309431913656, -1.9311165713984404
-0.6814458365844611, -2.376906856570748, -1.931068484935894
-0.6813841903511171, -2.3758348174931445, -1.933435890785121
-0.6799725973787127, -2.3743743733518388, -1.9323820105309981
-0.6800637609935266, -2.369693671347513, -1.9325988593244072
-0.6692379285333478, -2.363568815342434, -1.9354696828795765
-0.632201934054923, -2.3457111391840506, -1.9417045076939667
-0.6352099761635343, -2.3442431136947017, -1.9415221628404329
-0.6455828020506731, -2.3461694058359663, -1.9395619722357786
-0.6596866386971515, -2.354176902836207, -1.9354335954969843
-0.6657917603478409, -2.3598563475833743, -1.9349393362041536
-0.6610146117011275, -2.3592490358612896, -1.9379294898754682
-0.6511575262533562, -2.349204449029981, -1.937634110285018
-0.6538735818194875, -2.353448709282368, -1.9361652220778036
-0.6642910811325444, -2.358139152752462, -1.9343282938854298
-0.6629331258437268, -2.3555892791858835, -1.9359653979168103
-0.6553135367270019, -2.353345291322073, -1.9366853063405938
-0.6606820462461452, -2.3595353977859816, -1.9352826644492611
-0.6410464658458573, -2.3470597106621702, -1.9405707499458151
-0.6309210453755066, -2.345953558324866, -1.943642064197577
-0.6380908539155621, -2.3532603700149943, -1.9388263769731462
-0.6384805924242398, -2.3569065346504448, -1.9365413382224794
-0.6476525313879805, -2.3635626685674582, -1.9376861672632153
-0.6466276584482561, -2.363340586761148, -1.9388308320269474
-0.6504877133601588, -2.3639871021161705, -1.9380117197841777
-0.6773177507757647, -2.3781889439987807, -1.9350748551689165
-0.6730526868918424, -2.364565609010289, -1.9347316029305701
-0.6645469632596614, -2.3559295475602715, -1.9356146893211632
-0.6392933506803786, -2.3386763494908087, -1.9389911807300015
-0.6432210804064875, -2.344054833242348, -1.9393880933292078
-0.6502282214659326, -2.343069633441436, -1.9389773386010565
-0.6594760273216118, -2.3499064680002775, -1.9384828286567883
-0.6578112918724444, -2.3592911056883517, -1.9340937773117421
-0.6648711721627633, -2.368362148475241, -1.9340806208973638
-0.6732700946630389, -2.370512087419646, -1.9331678440980453
-0.6601863655289147, -2.36377520003475, -1.9360199635765718
-0.6506336184766157, -2.3605157248930326, -1.9372452773308855
-0.6485430756591544, -2.360756083114808, -1.9379616969770288
-0.6399752313066399, -2.3584940868547, -1.940080104795123
-0.6553427651859102, -2.3601331455464205, -1.9363667888766705
-0.6502028864812898, -2.3526403978723933, -1.9364420752301454
-0.6688941989740509, -2.368636156910841, -1.937089696494414
-0.6560501494214466, -2.3518109828252816, -1.9363729542982977
-0.6512958098518957, -2.3473147538553922, -1.937992238905481
-0.6749900354286952, -2.342337822825201, -1.9313429673994797
-0.6777815001690912, -2.343608653043278, -1.9283470602666262
-0.6901913014009801, -2.3404943313667332, -1.9284394630916704
-0.6958353752857874, -2.3326932624102907, -1.926032730220059
-0.7151189216063901, -2.340549429628899, -1.9231305400632321
-0.7027937213342486, -2.3446341222777236, -1.924450738381463
-0.6886233837761346, -2.336960520020459, -1.9266533592868698
-0.6514856401752667, -2.3379086497248074, -1.9403112681706802
-0.646224291215452, -2.342556913824406, -1.9404474550351511
-0.6527063209083451, -2.3519412671234488, -1.9385010096203668
-0.6717689343537152, -2.365536127618807, -1.9331492274949362
-0.6778416936544516, -2.3689173978422478, -1.932555336555603
-0.6683337101058904, -2.3595167544403983, -1.9342752684877076
-0.6548378807154934, -2.3561705438527882, -1.9368719738251488
-0.6489290310152024, -2.3587938483381996, -1.9395143753134205
-0.6479735377565279, -2.3549496486431054, -1.9387328946388707
-0.6572815805243432, -2.3616805852820497, -1.9340908936109582
-0.644628689293922, -2.354402998824661, -1.9398968128980667
-0.6343617531437827, -2.3462270044046645, -1.9405483803148924
-0.6322989560869822, -2.3447161937222676, -1.9428653751827993
-0.6494713857701649, -2.348185330950248, -1.9393136541813913
-0.6450522600064665, -2.3508583615513863, -1.9390062838924396
-0.6405398221568082, -2.339173327210504, -1.9415963542732775
-0.6406719987726653, -2.337316032318172, -1.9409808652830078
-0.6573222923215025, -2.3398270124962344, -1.9402772090014857
-0.6505014559495963, -2.342136482506124, -1.9394170112873914
-0.6390110687844361, -2.3406548760632684, -1.9384032531336148
-0.6550363442009649, -2.3572730221991174, -1.9357997853039015
-0.6533826204880911, -2.3524507408473796, -1.9381603561363934
-0.6477790443420578, -2.355835735329548, -1.9402014579962015
-0.6327177994618848, -2.3462451469894816, -1.940016420137453
-0.6282075838111529, -2.336499790687033, -1.94155959629532
-0.6307866700612108, -2.337681823896562, -1.9448108764427743
-0.6365387987209437, -2.3451098384304707, -1.9391299686188526
-0.6507834585761507, -2.35137131506372, -1.9355561263385914
-0.6269551428602606, -2.33442465313322, -1.9425136173942525
-0.6359698413043581, -2.3419999137080874, -1.9413223810345968
-0.6388319888460142, -2.3389867303053826, -1.9419351210670892
-0.6501962130742625, -2.338777823508698, -1.9387200782496614
-0.6325028691376771, -2.340489781760239, -1.9425707128787963
-0.6389685431916786, -2.3412874278894975, -1.9399374777372285
-0.6380614818716842, -2.344217901487525, -1.9390024018026966
-0.6429805287049696, -2.3459926297260316, -1.9397795338066335
-0.6374507188237208, -2.3478534890484473, -1.9405136445851012
-0.63790831370519, -2.344113797820253, -1.9417047908862597
-0.6443714984062787, -2.3441727567368775, -1.93946409993079
-0.6480688839248054, -2.350615873231091, -1.9391905055597518
-0.6381300396341045, -2.344585338023623, -1.9405743881251096
-0.6417700904324445, -2.345562581814361, -1.939488936836851
-0.6392969251051744, -2.342667496757993, -1.939938660665516
-0.6462705320269958, -2.3461647413815947, -1.93801794498613
-0.64867109410999, -2.345702728605942, -1.939696322038489
