-0.020595,5.304266
-0.025635,5.241681
-0.030716,5.179062
-0.035841,5.116407
-0.041007,5.053718
-0.046217,4.990994
-0.051468,4.928235
-0.056762,4.865442
-0.062099,4.802613
-0.067478,4.739750
-0.072899,4.676852
-0.078363,4.613919
-0.083870,4.550951
-0.089419,4.487949
-0.095010,4.424911
-0.100644,4.361839
-0.106320,4.298732
-0.112039,4.235590
-0.117800,4.172413
-0.123604,4.109202
-0.129450,4.045955
-0.135339,3.982674
-0.141270,3.919358
-0.147244,3.856007
-0.153260,3.792622
-0.159318,3.729201
-0.165419,3.665746
-0.171563,3.602255
-0.177749,3.538730
-0.183977,3.475171
-0.190248,3.411576
-0.196561,3.347946
-0.202917,3.284282
-0.209315,3.220583
-0.215756,3.156849
-0.222239,3.093080
-0.228765,3.029276
-0.235333,2.965438
-0.241944,2.901565
-0.248597,2.837657
-0.255292,2.773714
-0.262030,2.709736
-0.268811,2.645723
-0.275634,2.581676
-0.282499,2.517593
-0.289407,2.453476
-0.296357,2.389324
-0.303350,2.325138
-0.310386,2.260916
-0.317463,2.196660
-0.324584,2.132368
-0.331746,2.068042
-0.338952,2.003681
-0.346199,1.939286
-0.353489,1.874855
-0.360822,1.810390
-0.368197,1.745889
-0.375614,1.681354
-0.383074,1.616784
-0.390577,1.552180
-0.398122,1.487540
-0.405693,1.422871
-0.411376,1.358743
-0.413864,1.295548
-0.413155,1.233285
-0.409251,1.171955
-0.402151,1.111557
-0.391856,1.052092
-0.378364,0.993560
-0.361677,0.935960
-0.341794,0.879292
-0.318715,0.823557
-0.292441,0.768755
-0.262970,0.714885
-0.230304,0.661947
-0.194442,0.609942
-0.155384,0.558870
-0.113283,0.508906
-0.069425,0.461534
-0.024103,0.417093
0.022683,0.375582
0.070933,0.337000
0.120647,0.301349
0.171825,0.268628
0.224467,0.238837
0.278573,0.211977
0.334143,0.188046
0.391177,0.167046
0.449675,0.148975
0.509638,0.133835
0.571064,0.121624
0.633954,0.112344
0.698308,0.105994
0.763613,0.101554
0.828864,0.097029
0.894033,0.092365
0.959122,0.087563
1.024130,0.082623
1.089058,0.077545
1.153904,0.072329
1.218670,0.066975
1.283355,0.061483
1.347960,0.055853
1.412483,0.050085
1.476926,0.044179
1.541288,0.038134
1.605570,0.031952
1.669771,0.025632
1.733891,0.019173
1.797930,0.012577
1.861888,0.005842
1.925766,-0.001031
1.989563,-0.008041
2.053279,-0.015190
2.116915,-0.022477
2.180469,-0.029902
2.243943,-0.037465
2.307337,-0.045166
2.370649,-0.053005
2.433881,-0.060982
2.497032,-0.069097
2.560102,-0.077351
2.623092,-0.085742
2.686000,-0.094271
2.748841,-0.102918
2.811683,-0.111569
2.874537,-0.120208
2.937401,-0.128836
3.000277,-0.137452
3.063164,-0.146056
3.126063,-0.154648
3.188972,-0.163228
3.251893,-0.171797
3.314825,-0.180354
3.377769,-0.188899
3.440723,-0.197432
3.503689,-0.205953
3.566667,-0.214463
3.629655,-0.222961
3.692655,-0.231447
3.755666,-0.239921
3.818689,-0.248383
3.881722,-0.256834
3.944767,-0.265272
4.007823,-0.273699
4.070891,-0.282115
4.133969,-0.290518
4.197059,-0.298910
4.260161,-0.307289
4.323273,-0.315657
4.386397,-0.324014
4.449532,-0.332358
4.512678,-0.340691
4.575836,-0.349011
4.639005,-0.357320
4.702185,-0.365618
4.765376,-0.373903
4.828579,-0.382177
4.891793,-0.390438
4.955018,-0.398688
5.018255,-0.406927
5.081502,-0.415153
5.144762,-0.423368
5.208032,-0.431570
5.271313,-0.439761
5.334606,-0.447940
5.397910,-0.456108
5.461226,-0.464263
5.524552,-0.472407
5.587890,-0.480539
5.651240,-0.488659
5.714600,-0.496768
5.777972,-0.504864
5.841355,-0.512949
5.904749,-0.521022
5.968155,-0.529083
6.031571,-0.537133
6.094999,-0.545170
6.158439,-0.553196
6.221889,-0.561210
6.285351,-0.569212
6.348825,-0.577203
6.412309,-0.585181
6.475805,-0.593148
6.539312,-0.601103
6.602830,-0.609046
6.666359,-0.616978
6.729949,-0.624487
6.793655,-0.631092
6.857479,-0.636791
6.921420,-0.641584
6.985478,-0.645472
7.049653,-0.648455
7.113945,-0.650532
7.178345,-0.651677
7.242005,-0.649581
7.304377,-0.642751
7.365462,-0.631187
7.425259,-0.614891
7.483769,-0.593861
7.540991,-0.568097
7.596926,-0.537600
7.651527,-0.502481
7.703945,-0.464783
7.753862,-0.425270
7.801277,-0.383942
7.846192,-0.340800
7.888605,-0.295843
7.928517,-0.249071
7.965928,-0.200484
8.000838,-0.150082
8.033246,-0.097866
8.063154,-0.043835
8.090560,0.012011
8.115465,0.069671
8.137869,0.129147
8.157772,0.190437
8.175174,0.253541
8.190506,0.318024
8.205140,0.382491
8.219180,0.446840
8.232625,0.511070
8.245475,0.575182
8.257731,0.639175
8.269391,0.703049
8.280457,0.766805
8.290928,0.830442
8.300804,0.893960
8.310086,0.957360
8.318772,1.020641
8.326864,1.083804
8.334361,1.146848
8.341263,1.209774
8.347572,1.272581
8.353722,1.335352
8.360044,1.398151
8.366540,1.460976
8.373209,1.523829
8.380051,1.586710
8.387066,1.649617
8.394254,1.712552
8.401616,1.775514
8.409150,1.838504
8.416858,1.901520
8.424739,1.964564
8.432793,2.027635
8.441020,2.090734
8.449421,2.153860
8.457995,2.217013
8.466723,2.280190
8.475483,2.343370
8.484249,2.406549
8.493023,2.469727
8.501803,2.532903
8.510591,2.596079
8.519385,2.659253
8.528186,2.722426
8.536994,2.785598
