-0.020595,5.304266
-0.046322,4.989733
-0.073118,4.674323
-0.100985,4.358035
-0.129922,4.040869
-0.159929,3.722825
-0.191007,3.403904
-0.223155,3.084105
-0.256373,2.763428
-0.290661,2.441873
-0.326020,2.119441
-0.362449,1.796131
-0.399948,1.471943
-0.407705,1.156083
-0.335623,0.863514
-0.183002,0.594445
0.038041,0.362854
0.297397,0.203470
0.593649,0.117929
0.918901,0.090547
1.244684,0.064784
1.568432,0.035542
1.890146,0.002820
2.209824,-0.033381
2.527468,-0.073062
2.843266,-0.115912
3.158939,-0.159134
3.474895,-0.202058
3.791135,-0.244685
4.107659,-0.287015
4.424467,-0.329047
4.741559,-0.370782
5.058935,-0.412219
5.376596,-0.453359
5.694540,-0.494202
6.012768,-0.534748
6.331281,-0.574996
6.650077,-0.614946
6.970338,-0.644636
7.291009,-0.644627
7.586066,-0.543950
7.838473,-0.348519
8.028362,-0.106120
8.155218,0.182014
8.231102,0.503653
8.289954,0.824371
8.333817,1.142100
8.366176,1.457503
8.401354,1.773299
8.440895,2.089782
8.484293,2.406866
8.528407,2.724013
8.572697,3.041131
8.617161,3.358219
8.661801,3.675278
8.706616,3.992307
8.751606,4.309308
8.796771,4.626278
8.842112,4.943220
8.887628,5.260132
8.933319,5.577014
8.979185,5.893868
9.025227,6.210691
9.071444,6.527486
9.117836,6.844251
9.164404,7.160987
9.211147,7.477693
9.258065,7.794370
9.305158,8.111018
9.352426,8.427636
9.399870,8.744225
9.447489,9.060785
9.495283,9.377315
9.543253,9.693816
9.591398,10.010287
9.639239,10.326791
9.684653,10.643602
9.727387,10.960752
9.767442,11.278242
9.804818,11.596070
9.839514,11.914239
9.871725,12.232721
9.903788,12.551216
9.936390,12.869635
9.969529,13.187978
10.003207,13.506245
10.037423,13.824436
10.072178,14.142552
10.107457,14.460609
10.143253,14.778621
10.179567,15.096586
10.216397,15.414505
10.253744,15.732378
10.291608,16.050206
10.329989,16.367987
10.368887,16.685722
10.408301,17.003410
10.448233,17.321053
10.488682,17.638650
10.529647,17.956200
10.570742,18.273743
10.610707,18.591404
10.649444,18.909193
10.686954,19.227109
10.723236,19.545152
10.758290,19.863323
10.793002,20.181522
10.834352,20.498972
10.883839,20.815506
10.939120,21.131289
10.965533,21.448786
10.951543,21.768815
10.896559,22.090383
10.781404,22.381377
10.596860,22.626355
10.343074,22.825186
10.047581,22.953573
9.733415,23.005470
9.415253,23.048144
9.096490,23.091616
8.778371,23.135370
8.460896,23.179406
8.144067,23.223723
7.827882,23.268322
7.512343,23.313201
7.197138,23.358272
6.881478,23.403300
6.565322,23.448275
6.248673,23.493196
5.931528,23.538064
5.613890,23.582879
5.295756,23.627640
4.977128,23.672348
4.658005,23.717003
4.338388,23.761604
4.018276,23.806152
3.697670,23.850646
3.377577,23.891531
3.076766,23.862604
2.802315,23.738908
2.554725,23.521252
2.362049,23.254617
2.240424,22.964884
2.189782,22.652075
2.168347,22.329451
2.140625,22.008278
2.106618,21.688555
2.066324,21.370284
2.019745,21.053464
1.966880,20.738094
1.910043,20.423628
1.853605,20.109032
1.797669,19.794282
1.742237,19.479376
1.687308,19.164316
1.632882,18.849101
1.578958,18.533731
1.525538,18.218206
1.472620,17.902526
1.420206,17.586692
1.368294,17.270703
1.316886,16.954559
1.265963,16.638271
1.215327,16.321968
1.164924,16.005685
1.114754,15.689423
1.064816,15.373180
1.015111,15.056958
0.965717,14.740746
0.922432,14.423833
0.888842,14.105778
0.864946,13.786583
0.842270,13.467195
0.813017,13.148491
0.777186,12.830469
0.737497,12.512848
0.697732,12.195234
0.657917,11.877625
0.618051,11.560020
0.578135,11.242419
0.538169,10.924823
0.498152,10.607232
0.458085,10.289645
0.417968,9.972063
0.377800,9.654485
0.337581,9.336911
0.297313,9.019343
0.256994,8.701778
0.216624,8.384219
0.176205,8.066663
0.135735,7.749113
0.095214,7.431567
0.054643,7.114025
0.014022,6.796488
-0.026650,6.478955
-0.067372,6.161427
-0.108144,5.843904
-0.148967,5.526384
-0.189840,5.208870
-0.230764,4.891360
