-0.020595,5.304266
-0.029024,5.199869
-0.037570,5.095375
-0.046234,4.990785
-0.055016,4.886097
-0.063917,4.781313
-0.072936,4.676432
-0.082073,4.571454
-0.091328,4.466379
-0.100701,4.361207
-0.110192,4.255938
-0.119801,4.150573
-0.129529,4.045111
-0.139374,3.939551
-0.149338,3.833895
-0.159420,3.728142
-0.169620,3.622292
-0.179938,3.516345
-0.190374,3.410302
-0.200928,3.304161
-0.211601,3.197924
-0.222391,3.091589
-0.233300,2.985158
-0.244327,2.878630
-0.255472,2.772005
-0.266735,2.665283
-0.278116,2.558465
-0.289615,2.451549
-0.301233,2.344537
-0.312968,2.237427
-0.324822,2.130221
-0.336794,2.022918
-0.348884,1.915518
-0.361092,1.808021
-0.373418,1.700427
-0.385863,1.592737
-0.398425,1.484949
-0.410046,1.377382
-0.413972,1.272051
-0.409009,1.169314
-0.395158,1.069171
-0.372417,0.971621
-0.340787,0.876666
-0.300267,0.784304
-0.250859,0.694536
-0.192562,0.607362
-0.125392,0.522801
-0.052120,0.444049
0.025224,0.373446
0.106640,0.310994
0.192128,0.256692
0.281688,0.210540
0.375321,0.172538
0.473025,0.142686
0.574802,0.120984
0.680651,0.107432
0.789440,0.099780
0.898165,0.092064
1.006665,0.083965
1.114941,0.075481
1.222992,0.066613
1.330819,0.057361
1.438421,0.047725
1.545798,0.037705
1.652951,0.027302
1.759879,0.016514
1.866583,0.005342
1.973062,-0.006214
2.079317,-0.018154
2.185347,-0.030478
2.291152,-0.043186
2.396733,-0.056278
2.502089,-0.069754
2.607220,-0.083614
2.712127,-0.097858
2.816929,-0.112291
2.921763,-0.126691
3.026627,-0.141058
3.131523,-0.155393
3.236451,-0.169695
3.341409,-0.183964
3.446399,-0.198200
3.551421,-0.212404
3.656474,-0.226575
3.761558,-0.240712
3.866673,-0.254817
3.971820,-0.268890
4.076998,-0.282929
4.182207,-0.296935
4.287448,-0.310909
4.392720,-0.324850
4.498024,-0.338758
4.603359,-0.352633
4.708725,-0.366476
4.814123,-0.380285
4.919552,-0.394062
5.025012,-0.407806
5.130503,-0.421517
5.236026,-0.435195
5.341581,-0.448841
5.447166,-0.462454
5.552783,-0.476034
5.658432,-0.489581
5.764112,-0.503095
5.869823,-0.516576
5.975565,-0.530025
6.081339,-0.543440
6.187144,-0.556823
6.292980,-0.570173
6.398848,-0.583491
6.504747,-0.596775
6.610678,-0.610027
6.716669,-0.622995
6.822942,-0.633821
6.929541,-0.642128
7.036466,-0.647916
7.143716,-0.651186
7.250200,-0.648959
7.353227,-0.633905
7.452672,-0.605684
7.548536,-0.564298
7.640816,-0.509755
7.727673,-0.446473
7.807574,-0.378144
7.880517,-0.304767
7.946504,-0.226342
8.005533,-0.142869
8.057606,-0.054349
8.102722,0.039219
8.140881,0.137835
8.172082,0.241498
8.197592,0.348927
8.221193,0.456283
8.243139,0.563310
8.263431,0.670007
8.282068,0.776374
8.299051,0.882411
8.314380,0.988118
8.328054,1.093495
8.340074,1.198542
8.350558,1.303282
8.361052,1.408008
8.372027,1.512810
8.383484,1.617687
8.395422,1.722641
8.407842,1.827670
8.420744,1.932776
8.434127,2.037957
8.447992,2.143214
8.462339,2.248547
8.476946,2.353917
8.491572,2.459285
8.506218,2.564649
8.520883,2.670010
8.535568,2.775368
8.550271,2.880723
8.564994,2.986074
8.579737,3.091422
8.594499,3.196767
8.609280,3.302109
8.624080,3.407447
8.638900,3.512782
8.653739,3.618114
8.668598,3.723443
8.683475,3.828768
8.698373,3.934091
8.713289,4.039409
8.728225,4.144725
8.743180,4.250038
8.758155,4.355347
8.773149,4.460653
8.788162,4.565956
8.803194,4.671255
8.818246,4.776551
8.833318,4.881844
8.848408,4.987134
8.863518,5.092421
8.878648,5.197704
8.893796,5.302984
8.908964,5.408261
8.924151,5.513534
8.939358,5.618805
8.954584,5.724072
8.969830,5.829336
8.985094,5.934596
9.000378,6.039854
9.015682,6.145108
9.031004,6.250359
9.046346,6.355606
9.061708,6.460851
9.077089,6.566092
9.092489,6.671330
9.107908,6.776564
9.123347,6.881796
9.138805,6.987024
9.154282,7.092249
9.169779,7.197471
9.185295,7.302689
9.200831,7.407904
9.216386,7.513116
9.231960,7.618325
9.247553,7.723530
9.263166,7.828733
9.278799,7.933932
9.294450,8.039127
9.310121,8.144320
9.325811,8.249509
9.341521,8.354695
9.357250,8.459878
9.372998,8.565058
9.388766,8.670234
9.404553,8.775407
9.420359,8.880577
9.436185,8.985743
9.452030,9.090907
9.467894,9.196067
9.483778,9.301224
9.499681,9.406377
9.515603,9.511528
9.531545,9.616675
9.547506,9.721819
9.563486,9.826959
9.579486,9.932097
9.595505,10.037231
9.611543,10.142362
9.627447,10.247510
9.643054,10.352695
9.658366,10.457917
9.673382,10.563177
9.688103,10.668475
9.702527,10.773810
9.716656,10.879182
9.730490,10.984592
9.744027,11.090039
9.757269,11.195524
9.770215,11.301046
9.782865,11.406606
9.795220,11.512203
9.807278,11.617837
9.819041,11.723509
9.830509,11.829219
9.841680,11.934966
9.852556,12.040750
9.863146,12.146571
9.873690,12.252397
9.884293,12.358214
9.894956,12.464023
9.905678,12.569824
9.916460,12.675616
9.927301,12.781400
9.938201,12.887175
9.949161,12.992942
9.960180,13.098701
9.971259,13.204451
9.982397,13.310193
9.993595,13.415927
10.004851,13.521652
10.016168,13.627369
10.027543,13.733077
10.038978,13.838777
10.050473,13.944469
10.062027,14.050152
10.073640,14.155827
10.085310,14.261497
10.097037,14.367161
10.108822,14.472821
10.120663,14.578475
10.132562,14.684125
10.144518,14.789769
10.156530,14.895408
10.168600,15.001042
10.180727,15.106671
10.192911,15.212295
10.205152,15.317914
10.217449,15.423527
10.229804,15.529136
10.242217,15.634740
10.254686,15.740338
10.267212,15.845931
10.279795,15.951520
10.292435,16.057103
10.305133,16.162681
10.317887,16.268254
10.330698,16.373822
10.343567,16.479385
10.356492,16.584942
10.369475,16.690495
10.382515,16.796043
10.395611,16.901585
10.408765,17.007123
10.421976,17.112655
10.435244,17.218182
10.448569,17.323704
10.461951,17.429221
10.475390,17.534733
10.488886,17.640240
10.502439,17.745742
10.516049,17.851239
10.529716,17.956730
10.543440,18.062217
10.557125,18.167708
10.570675,18.273213
10.584088,18.378732
10.597367,18.484266
10.610510,18.589813
10.623517,18.695374
10.636389,18.800950
10.649126,18.906540
10.661727,19.012143
10.674192,19.117761
10.686522,19.223393
10.698717,19.329038
10.710776,19.434698
10.722700,19.540372
10.734488,19.646060
10.746141,19.751762
10.757658,19.857479
10.769040,19.963209
10.780316,20.068950
10.792194,20.174623
10.804971,20.280194
10.818645,20.385665
10.833217,20.491034
10.848687,20.596302
10.865056,20.701469
10.882322,20.806535
10.900486,20.911500
10.919549,21.016363
10.937621,21.121260
10.951303,21.226431
10.960526,21.331882
10.965290,21.437612
10.965595,21.543622
10.961440,21.649911
10.952826,21.756480
10.939754,21.863329
10.922222,21.970457
10.899856,22.077238
10.870259,22.179654
10.833003,22.276992
10.788088,22.369251
10.735515,22.456431
10.675283,22.538532
10.607393,22.615555
10.531844,22.687498
10.448636,22.754363
10.357787,22.816134
10.262345,22.870121
10.164554,22.914343
10.064414,22.948803
9.961925,22.973498
9.857241,22.989142
9.751953,23.003016
9.646476,23.017029
9.540810,23.031181
9.434955,23.045472
9.328980,23.059873
9.223067,23.074310
9.117224,23.088777
9.011453,23.103276
8.905753,23.117806
8.800124,23.132367
8.694567,23.146959
8.589080,23.161581
8.483665,23.176235
8.378321,23.190921
8.273048,23.205637
8.167846,23.220384
8.062716,23.235162
7.957656,23.249972
7.852668,23.264812
7.747751,23.279683
7.642905,23.294586
7.538131,23.309520
7.433427,23.324484
7.328737,23.339463
7.223991,23.354435
7.119191,23.369402
7.014337,23.384363
6.909427,23.399318
6.804464,23.414267
6.699445,23.429210
6.594372,23.444147
6.489245,23.459079
6.384063,23.474004
6.278826,23.488924
6.173535,23.503838
6.068189,23.518745
5.962788,23.533647
5.857333,23.548543
5.751824,23.563433
5.646259,23.578318
5.540641,23.593196
5.434967,23.608069
5.329239,23.622935
5.223457,23.637796
5.117619,23.652651
5.011728,23.667499
4.905781,23.682342
4.799780,23.697180
4.693725,23.712011
4.587615,23.726836
4.481450,23.741656
4.375231,23.756469
4.268957,23.771277
4.162628,23.786079
4.056245,23.800874
3.949807,23.815664
3.843315,23.830448
3.736768,23.845227
3.630167,23.859999
3.523511,23.874765
3.417098,23.888477
3.313142,23.893321
3.212096,23.887706
3.113959,23.871631
3.018731,23.845096
2.926412,23.808102
2.837002,23.760647
2.750502,23.702733
2.666910,23.634360
2.586233,23.555534
2.511149,23.470553
2.443907,23.383022
2.384507,23.292942
2.332948,23.200312
2.289232,23.105133
2.253357,23.007405
2.225325,22.907127
2.205134,22.804300
2.192785,22.698924
2.186252,22.591641
2.179438,22.484388
2.171929,22.377295
2.163727,22.270362
2.154831,22.163589
2.145241,22.056977
2.134958,21.950524
2.123981,21.844232
2.112310,21.738100
2.099945,21.632128
2.086887,21.526316
2.073134,21.420664
2.058688,21.315173
2.043548,21.209841
2.027715,21.104670
2.011187,20.999659
1.993966,20.894808
1.976051,20.790117
1.957443,20.685586
1.938498,20.581131
1.919609,20.476659
1.900775,20.372169
1.881996,20.267663
1.863274,20.163139
1.844606,20.058599
1.825994,19.954041
1.807438,19.849466
1.788937,19.744874
1.770492,19.640265
1.752102,19.535639
1.733768,19.430996
1.715489,19.326336
1.697266,19.221659
1.679098,19.116964
1.660986,19.012253
1.642929,18.907524
1.624928,18.802779
1.606983,18.698016
1.589092,18.593236
1.571258,18.488439
1.553479,18.383625
1.535755,18.278794
1.518087,18.173946
1.500474,18.069081
1.482917,17.964199
1.465416,17.859299
1.447969,17.754383
1.430579,17.649449
1.413244,17.544498
1.395964,17.439531
1.378740,17.334546
1.361572,17.229544
1.344459,17.124525
1.327401,17.019489
1.310399,16.914436
1.293453,16.809365
1.276559,16.704280
1.259695,16.599194
1.242856,16.494111
1.226043,16.389029
1.209256,16.283950
1.192495,16.178873
1.175759,16.073798
1.159049,15.968726
1.142365,15.863655
1.125706,15.758587
1.109073,15.653521
1.092466,15.548457
1.075884,15.443396
1.059328,15.338337
1.042797,15.233280
1.026293,15.128225
1.009814,15.023172
0.993360,14.918122
0.976933,14.813074
0.960787,14.707997
0.945665,14.602799
0.931612,14.497475
0.918630,14.392026
